simulated_total_reserve
416529.52297372324
446334.4451382612
450479.37455446064
443913.91333268164
444510.6567691014
457306.12377301604
408031.277187885
416983.76975863805
451784.56780152145
435718.79816392576
408203.50649034034
412523.15678608534
413650.6130218294
451206.59265328967
408313.4583675755
440816.9348844837
441118.4085143644
428506.31391813536
437677.40773667826
447562.50504760037
431940.67513202847
414829.5966024648
465305.6608763478
461490.7551714527
430632.6538099692
455060.12753428577
446282.91061352834
416041.64214338677
438954.6882811873
411403.63159333327
425148.7023294049
430000.6596899255
426056.05912839907
429909.132226776
426790.1443404916
432943.3988376661
440780.1055672224
424838.96905921435
433161.15511146083
422459.7515456201
440112.94030450634
437434.77959290077
431860.0213618314
402874.9228108332
405245.06711315864
473579.7098189837
442926.4125430437
438621.07198423974
425302.7055677841
466032.2616822757
421370.94127189554
429335.2001802145
458886.345158058
443629.69237943314
436296.93553693034
429431.060085093
426657.8080314293
447423.65598685096
428110.96550031414
415239.3582142738
433935.30636730767
431760.57251488365
410104.27999661205
408451.1804568641
453384.2549767617
417821.89590890764
439176.090465551
442698.383997052
411483.3524318752
413689.38061422476
440968.48716828926
425041.6189963102
408900.28603320423
406467.6575339621
430142.25096005993
458304.12631048216
433043.1609448398
431543.1338602586
455259.14696915797
415066.238960517
442892.8657272047
440856.2865687863
446972.3337964959
433968.7659675523
455075.1470596042
430322.15011754684
434658.4355684989
452751.83979027066
452659.2096679336
424812.6049012501
436198.2570203369
432972.29961345025
403131.3141437323
425947.4868517738
438612.8899808861
426692.79096224793
446559.2319679388
423102.90846514003
447276.8882334101
451684.9349699514
441774.39093596826
453089.11595842824
427099.61558235966
443860.7450098356
455402.51615526486
439136.5054903346
420748.638187641
435766.15081367537
414591.98326839204
439372.87985158537
423568.28429300187
427282.4849805207
433706.8635637507
443153.06423988525
455767.4112757145
423794.9734883859
421060.784164272
446947.49788893654
431361.57249372936
421916.28382668877
429238.90631388396
452134.3395496402
461063.8726220628
441649.4041095078
428280.098189072
424719.9788518378
429165.7091158183
447550.95238485176
438730.8603985141
438528.9867635923
435510.36140563973
420775.76682026975
448174.233865809
439549.6365723809
413705.52047480457
411292.8852417679
431644.05201828363
415841.6882306366
421710.9804132179
452003.4549900198
440936.62326786196
423965.27193825395
446948.2827616363
452217.7571451976
429596.32189378416
422766.39983428194
433151.14335543127
445975.52837291127
431447.57269883447
439115.3787282929
449156.30036857317
431505.0248956724
428036.4929933975
446228.13928375056
439849.19003534736
412721.3830066073
428064.1325132254
430306.75208368234
407671.4867175671
421367.6040002284
432871.76210719644
439834.0119092727
462631.0150029289
459062.7837873519
435760.27051015984
415793.33571015
457238.59352669236
466682.12608714856
447960.6131878197
442109.5324485155
412802.98406861734
453033.8084391059
460437.9155282354
442913.8428472128
438741.6632130892
418661.7771634295
452628.160687968
413630.99522405845
423255.2616273527
436295.8231345747
449436.6812504249
437485.0945918866
401058.04858086456
445064.0046310896
439210.8796385755
434158.6756626272
438930.47374867403
443744.1579423304
431237.6890799966
413919.0434063161
438251.5000743023
429997.4910055619
395323.7531128061
430208.3805905047
403986.8266332041
449467.6703862734
432740.584536438
450614.7905168098
456843.4729340548
429253.642130422
403315.1621441799
435035.73989237996
432155.1208456492
432596.96877274866
414137.4601480956
432309.180488772
437827.7360487734
470861.4453920587
385795.54198080814
412973.28766602266
431038.7626288808
435543.8886004734
442530.91351246036
443183.37811172206
456458.00275211735
448955.2541713556
411506.6869182879
448322.3376843224
427346.4252897857
428269.69509113155
437415.2391780585
415696.8789789437
439633.4248571732
456369.6000581081
434420.07034529466
428106.09235761815
450313.88969620224
451885.69407404785
429440.29287480365
414223.14615936705
429467.6600143544
432214.89072809694
429716.7254882568
423751.2823182407
422097.32017103495
472167.8986547294
420099.4278419125
428917.30379394244
435156.721782562
436046.51556116634
429193.93868426594
437793.0269864233
419803.7650795341
413480.067889484
442555.5546816344
450175.0901647245
454228.74787295645
439080.9161882068
403760.6032768913
459412.3854218955
447136.27344649745
449467.78016885056
474835.45256711147
436372.18471701
429715.8369564116
419167.7604851312
442298.13923533005
425898.43610179663
460708.9719643735
463333.29949053394
459167.8132036199
434640.2592468506
418429.0679978586
442155.9374101537
422270.72399550467
425859.0540742828
477896.1748057266
414964.7274224107
440628.10368249426
441598.37787549826
431742.3805423977
425700.0956018683
444903.9283729579
448033.5484292698
410852.65529640386
424147.0899092885
439527.8970398485
432549.8683884706
436116.39609283756
416436.0592906838
434013.11912592687
450081.3314929737
459738.1062662499
396824.41915722657
445968.6320277493
448774.62288109586
433921.0729057118
405702.36838217167
432633.725228572
434671.56561433256
457356.1559031291
446649.01633456285
435613.35375785327
444369.33120467333
454276.6845625865
448455.7930626493
440502.3910970433
432848.6649900107
456457.84792458685
437431.2123382633
449550.6055003064
430454.1527432322
449785.380762746
430217.58071468037
420984.0280038768
453503.4460552787
412840.0668213373
436540.06937468145
435601.7177822809
419248.6066396828
421517.46103557013
421603.2958729732
440360.5289024454
440342.9848600646
454805.0961214371
428489.73187106557
438021.56179660035
440143.7617688781
445868.1921892554
435735.9506374409
424502.48593657225
447981.1714146364
449258.4652111073
433655.2098615011
422000.4208704933
412205.8434507458
452420.429518034
441970.0070221268
439047.2529178094
428007.64369101194
440082.0755931175
434187.8169367898
422785.0376076638
444048.81897398026
428391.2789038229
402583.03146665776
426156.41615348443
437933.3186312263
425920.21982735395
438486.7870734744
456164.44984269975
437824.3097485616
411329.0325649084
437696.75848870154
432005.8958966943
456490.50259534805
427585.65500562557
411884.13458381244
451658.89448337455
441297.25559406047
427491.8583114855
438279.358072066
444420.2901203149
427438.4188703355
419174.0747040404
394484.68992895354
420664.26884957915
402770.1079594728
435683.2590082153
430438.7916693859
464650.2860503824
435435.6710546487
438455.9148544648
414178.8368325038
440474.3021305654
460051.0008335268
432483.2181065857
435237.3171145796
430269.67784983094
417090.7622726824
438904.86975268007
423043.92090190924
440626.734585685
428468.70241820405
416063.09459882916
428032.67674575234
427360.4024285597
406322.5539344079
445690.1150252138
430690.2981890943
440149.2139955255
397590.0744897479
429581.0462031004
411514.8366608275
407501.13771615
432112.7907787779
459331.6905904692
416882.29018682765
451126.170547504
429196.3443923113
463965.9825914559
439246.66039350803
452646.63436993724
441302.4392656833
431281.5689429956
442682.2019840853
435308.6851871733
427816.27884893795
453947.68104497646
434949.81322730426
417489.3306363238
422441.8921391628
425718.0977272453
421320.3981670857
439724.90205755417
438686.13548233284
415189.7830310719
412741.6802202254
424546.1559908773
447346.17739691713
451858.95961234404
457578.5463723511
429127.14325789036
435882.4137879184
441601.3950670502
408729.99349735293
444609.37377734843
431206.2822470787
454325.1894927466
413936.47247589164
429755.44425645814
440006.36906351976
442911.86846776906
451634.69536902267
446861.2979652075
424041.5932441538
447405.4953893777
426518.3382536409
442680.1086389188
418160.8153263666
450160.9502035817
443473.75506413647
418126.9176984872
455696.4049270758
430425.2352185309
440770.50523961463
422049.70782779483
451316.2886665656
432721.2998021671
424280.8393560833
427531.0517792306
430241.01348547114
435302.63343847846
422736.4600045052
423136.48326855275
413572.0110106332
410127.6312314923
418969.4302268838
459148.7284934268
418507.4614101895
421301.72996684164
442632.763595634
406375.4977861866
423736.2963949998
408670.02316692914
445046.6314746678
414513.31006842834
412756.2770851593
449526.4497795056
428070.4146355725
433774.2110658268
432029.5534947153
430211.5900910792
456857.0791291882
441032.0221722711
446029.99210348586
421488.36461259687
411945.86020941555
435194.1819965483
430972.38310157164
407817.4112052055
425068.2030575323
456796.0606900818
448796.1582241355
436787.67190184095
454492.0312225672
448209.0274426923
449665.51270600664
418469.46370851505
433570.4734912106
434835.95597731066
428419.2170093383
427173.02796452865
435325.6738299368
430973.76657028415
439794.8007162315
457918.181417658
458112.31087836507
440133.70431332075
420306.98425214365
424409.001574832
426751.14931416477
423566.50888936274
435585.80892506905
415047.0166182937
435740.18068589584
417591.27121038164
424337.12572256743
418019.3832705773
445643.84016923234
428947.84474512085
451423.9572686895
435287.79080939374
467740.4012867356
441709.17827644595
447903.7163562357
447734.78335974657
443439.9087451913
424525.2754663777
414158.252081139
427899.2320713642
451742.49210569996
442154.23953318625
423964.9992999232
444657.5487143808
444507.95159234956
442734.98168152134
448166.0559073093
427648.2852744004
425475.1721622714
457604.5849012226
416646.5498809165
421318.724806295
428079.90853482636
416456.86091228144
426959.52467210655
434493.1861648053
466398.4432104402
429519.06141536066
423565.81384984753
408834.3301412597
417214.91957759834
422809.93533654173
420296.9783761173
428924.09856931644
423397.929924632
409609.5724248211
451592.12225494
413741.72779660457
470977.94544916373
437781.0753840583
401090.05329091166
459832.3693813423
445466.9824029315
408726.0200940139
440591.52806170046
408274.7549354882
417353.95137115597
448873.6745006632
437281.8659129357
413336.4737136066
439511.4367795392
393554.3406007239
445478.17842184514
406811.4563106837
423741.0476450135
423598.2506646817
428429.22195895214
438769.50196119363
448173.6682218296
436086.52874517423
437236.9474611656
443195.8181590721
418806.0881080063
416812.7214573745
447071.64628328313
423988.39267996594
467387.4237903265
429828.80717064906
462532.0261021608
433354.2767784329
422315.1032367598
395527.7239761882
453749.2672704336
444156.6757113844
436810.4115040575
415559.5943262491
425285.5524009288
450380.81116647564
443331.057437815
433616.67754333944
428199.5485094766
460692.38094102533
430578.24749507476
434791.0042980624
451570.6619734593
414220.26686743624
414700.960484316
428869.3925416348
421175.4811706632
440481.28968899604
428465.91096483404
437660.708251394
430927.00769333943
438071.0288696204
429769.4539917746
437921.86476000346
456760.2121632574
453135.87847142806
431321.6917895234
421119.5229292918
420225.504138918
414748.99191189744
441266.719020333
431237.8589631389
427126.2345434106
424392.865817849
427899.3269691385
437110.7298171631
453654.96736874303
411396.42859526223
421570.41204930877
439411.9352175243
430134.72220544994
420061.0019421311
452550.3562467265
428709.817483634
432231.6353388887
428126.02827483136
421102.3671740759
425031.8401708241
424346.72123841033
406349.7191097508
409804.54732024996
442292.94044460455
416521.0306327475
426560.7906398841
421914.2479841111
441808.80525657046
443050.4454348034
427759.50232965464
443730.220161376
443751.961921582
446751.57836984686
434278.4363246643
429310.67712472
431752.58232725546
429813.6976582106
433765.509946123
430668.9543894356
441846.5208993944
428126.03057672747
409610.6349145121
404858.0940662187
448772.02464862796
404916.59366342763
447970.0466615959
414960.2011125053
447370.0574756552
443909.97830972984
414151.65774918394
419784.5602269825
421876.1541811268
430180.36103618407
448857.82717242424
416443.9705813555
429912.1685642699
441719.07830332586
424873.01599701203
446723.56679795496
444951.8242688284
446772.19676141976
396546.17454665573
427554.94069271727
393995.5656345141
437542.82941695384
421452.71117945784
432624.2773344569
466423.37285769277
420758.09088266693
440990.64148077415
421339.9202883525
431891.160848594
429792.77748795203
432762.1623126989
432317.75156632625
433980.02761807304
427790.0475665396
436782.57960618776
436356.83082034497
424885.6014492998
456118.2152364976
462268.9284375203
441709.8739049629
439264.1275640612
421061.0954353153
409224.61052889994
422901.4563200729
446533.9913679637
453516.6251172732
450487.44929225976
429718.7837748028
429215.9485582311
460359.92871408066
458025.7532985378
451930.65405710484
422386.009404123
414092.51237957354
412378.98949870584
443185.8374944399
442069.90933679196
422051.6191190856
435161.66714047565
420985.18825560715
424253.5661921336
468944.93335407425
447915.0342890326
422422.7356382932
423043.36453726335
442294.5640957985
424083.3523924574
442573.2290041439
458324.1293193145
426241.88523660426
416277.3965378149
440941.4003959957
422676.7877980111
423807.9436945419
410049.6672843425
426483.42231626785
461729.8049513521
440549.69898875686
442562.63166699465
435775.6868604034
436614.3506388932
441919.53596554394
418870.0660346027
446942.7884055226
427105.3182437488
432857.3563397131
434519.88381312264
427995.8294127403
444224.2124180002
415714.04101244954
432858.82101521944
425538.8940281039
441917.98880361125
431194.1129349702
413772.9313532746
429713.38551370124
444909.8342619596
439021.66443915025
430922.9349081195
430347.7834747158
427344.89453483175
444889.9700502354
417409.05143048824
441011.9949757811
419437.3227823644
467685.42224454624
410030.07561258937
429818.80227883917
419796.3877967186
428398.4365018269
447132.9392530904
421170.2451674549
461685.93614956096
438481.29916757764
433906.2402125784
427999.4618753849
426090.87538828177
450813.15775626793
414321.45977884077
433301.5565184627
436242.5186937341
433439.69813848374
453173.6506459344
451305.65303565614
464357.4977953341
407288.3384212781
437356.9584239263
445199.0480906045
447382.8446634888
442910.8045966214
443269.0547615739
431504.0822352923
431628.0948823313
437082.74793418316
444791.21455800126
466780.7384993876
437330.23319507344
448267.18282923405
440229.4950237641
459369.5263737923
405278.8115482761
426953.22034003446
429932.53539648396
429402.0285432052
418633.32256483054
453306.9856292895
432648.40676491556
429782.5676549316
431492.8709253175
424831.2480753403
422219.0809578475
443078.2558724386
431788.98481380084
439009.0104382797
429832.5196918341
447984.0843913491
427186.8306446939
432850.8291935271
411014.4759753412
411422.99453005823
412762.62950936554
416882.27214787994
431810.08173758374
414298.6815362943
449391.24821953557
431296.9237273893
453693.15470117296
436955.3528061253
445972.09089751565
410355.64045301714
429027.235446278
436666.98662821884
419613.75243766105
433552.95467221807
441248.5908209979
441649.26043821976
447263.59083546913
408413.81905098516
423258.0825839074
455136.087910531
425700.94240725454
431779.1905601995
429078.9892364261
450470.00823435065
439250.75586809183
429067.9402510236
422007.1991154761
428430.93241239537
433220.92024184635
427224.06671234436
447598.4403277516
414572.4924404295
408292.61841388664
407523.68170433247
447456.3403359422
421405.6740384589
430345.7370162988
431693.2972513335
427769.34496969456
423288.6459581641
433261.163833878
430481.5426646798
447818.1539058591
429282.79617721675
419521.6685706015
443315.7808331484
419803.44121105777
438576.1016583062
417067.7143517196
435307.28303210775
449501.6638323473
424997.7564167223
440069.86314032105
435090.7610092431
429157.29397570546
426813.46294498036
399542.6795752145
412938.8008695579
443428.4254153214
427480.15134600527
417349.5110376701
413593.0157930075
453894.22325425845
418001.6452814611
423233.61855796725
420541.46403790487
428212.6818279339
427179.199832921
415339.5131963785
438643.58741187723
437168.78838369285
433956.3681475468
422425.9310009664
423914.83271265466
419097.69930813136
457383.31552503176
469227.2030381579
448866.2150770298
438601.985664772
438971.48457905045
416041.8461856646
419618.98114200175
404876.4129886499
426931.31990074145
433214.2011756897
451189.80497508356
432103.17018327944
425067.9352361503
459391.47596801986
446585.8007330372
416359.02478605893
420177.70358413126
418643.8779620471
427441.456681986
441781.4496182385
419047.714422725
417989.7746139567
434348.94959112187
442177.2589338606
443692.40223560994
419875.1330582967
441269.82227939257
424406.0688948658
430401.3210601912
425141.7075269129
441867.55597603717
441136.00759575644
465642.4095992021
439902.70940094854
442237.0091329905
432178.7876919699
430604.7916752046
429481.8472810945
421267.16190073563
429155.1137095629
455280.9930814163
434342.5265929102
423219.0096433791
408960.0305606682
426188.61481839744
440801.0957062631
429705.0686430051
408105.42364378215
456270.21184441954
418386.5394208421
419233.2915243913
416617.5333846011
446913.20539080014
454165.6247711617
442819.09133868874
423516.2578586418
419542.81843041885
423228.83110635245
411814.336699003
432694.6567700828
430533.43237546785
454017.48648837593
440283.50632473384
432735.8482117825
448563.1675248749
430764.06073924754
433324.9315232555
417410.39624866226
435672.5235228861
412268.6836785354
434733.3733185603
429784.87377544184
421497.87583562906
445465.2208939677
424977.00502774067
400779.9780348626
413795.8293196835
414423.75168383913
439875.6693876395
436149.74063461873
420767.50995441305
444896.1697454278
452469.0810352827
431885.626712802
454875.01302421506
420510.28532554395
417807.5397751894
424601.9940349958
416300.3432648588
420541.75410089246
422809.5052128732
442420.9000561697
412475.6796775301
446447.4942939315
402577.25068247475
439228.3141946071
446050.76374156645
451121.82222310686
412238.49803079665
434154.87536043185
440478.9136468553
437681.377836135
450312.34383589705
447724.0908475401
425668.60993743973
411298.6713689
417115.930916723
440052.39019836567
433345.87663818395
420136.5090894001
469105.3693925245
428864.03584063787
436972.62439665437
450445.09995710244
415467.7636233674
418966.57086258073
430802.9173685025
457501.27889689
406349.148847839
408273.98793520965
418408.92321536224
423430.7435597467
440813.7268347965
437359.67628871754
414776.3251054664
435444.1112006265
436188.8705078707
444103.35125856264
425067.66747546976
429881.5528455479
439937.17858396564
403606.5200335676
422491.1754165203
413514.45663155685
479588.5567022428
435311.3658737743
406341.8463770544
432009.3161566077
462539.5024404718
409665.0556068077
438368.96942479734
436500.64729172585
407507.6759066717
440634.09964237374
447134.4318506656
465356.5852929978
412726.18851350225
423319.57147384435
440719.0803848556
446283.9029096373
426164.91298449796
427733.9988845598
414841.0099536773
397116.9094479317
434947.5318249378
426797.956821947
451028.4782422028
433799.9163245734
435029.7551034458
428980.797525638
436764.7599481535
442024.56940164766
434386.0612909649
413637.75868679135
449045.1959994743
432328.8633451838
442977.7969109573
445166.55655287195
416874.2946992898
437668.41031345906
455934.4862621482
440005.95779531833
451180.77417153073
442611.60760635545
419229.49256089504
432588.3989737842
431902.8678446446
392743.6539223271
419167.7044305634
401755.7565739264
422848.82878459385
406981.7981797955
456679.8758552097
435495.6687637468
438376.6419856561
427833.3273606865
430439.5174890744
447435.61375011795
422461.7566548848
431469.9609074561
460644.39137090906
415434.1813483841
429838.75429608487
450338.401439089
436542.90214325185
438421.38593379874
445901.4925767288
434774.0304782941
424472.34672672965
422547.1046201346
424625.3166286845
423218.1576635275
425502.3566183585
405855.60893325636
421630.7598956841
462051.53520625166
435347.9397768065
432747.9461731896
404341.88261190907
439789.89611295285
440477.82440861035
426802.72445046686
429519.5479230464
445845.04849525134
419169.4173326631
443619.7584934848
423483.8271192885
421498.79960454185
440907.832948194
415435.1901872193
438636.00222904433
429602.5288511901
409029.2509145357
431212.68079455255
434845.73464414815
435334.6132642114
430345.3000040031
413597.7261709734
428870.9976197062
432684.3994117457
452499.5657748671
416931.0821863186
437951.74828096305
428462.23670888075
417071.21868613875
437163.4457123062
423901.97096757137
412526.2096480966
462841.99106321397
429795.98169857106
438392.44192394626
472522.26593760174
407993.6489003671
431354.37392027304
419094.3237015867
446389.75056237355
412415.9188721243
447065.5110818634
413878.08316716796
448852.6266345798
449576.9507292467
419172.3651717355
459722.25738177873
422565.44225129404
457201.6963999937
433147.0278337834
440972.1883149702
440791.05831394903
419149.3158888316
456636.8121723625
421280.2925593203
434952.1211167042
434717.7451029341
450845.3452054
434546.8178831788
460937.7797622732
428832.17600638117
440464.08453128836
448388.7349927412
438335.9523674559
434768.1162364018
437666.5295901856
433297.86488073063
412535.1331147077
447114.23555182666
414490.98793797486
434723.5325003661
448053.34367039055
409121.23881434044
413718.21007253183
464080.9166735804
409323.2576944174
433047.1708406505
434428.9285758507
447879.94197958085
424348.6788423748
423293.7573029238
423455.3812652032
436175.8872325929
433899.1264969375
419000.13960304414
421378.8854994135
406552.99462636525
451869.1525353923
424367.9677951566
431419.5569772051
448629.55433440424
455081.26717131597
390718.6819157738
430416.24632071354
419982.87587371503
428036.835405456
425883.0644167602
413278.61509223736
407069.76582866046
448780.9421269077
447336.02437428443
436970.6860836388
431891.1901282206
440958.5204275925
445944.9298612537
397448.7361710699
421645.61010590463
445546.9626734707
446496.69091711077
442456.65575176885
445307.05860350636
444369.78874730086
445973.3496351507
428143.8377761856
425846.38222705974
441388.7371293073
491548.2782309605
448271.36690783536
432444.25039189914
444378.66963693814
426820.2994584213
438726.9756642519
448727.3644276171
416543.9730190692
453954.0727782074
463808.25629484677
427998.84923412825
431120.06827127154
424319.82119169994
434061.670089633
445803.8725322031
441212.52213202615
454095.52791087155
421683.29600161186
401326.3976085667
437068.0650505274
431065.89958187507
412940.3906852377
431829.9534862266
407481.38006602385
444491.3866097493
406191.07965174736
434836.07862018456
448644.9096822877
436520.72876736894
441799.6246692253
445479.4934804194
421073.38596601353
432156.67152424133
449836.2320875209
455816.3295920744
458654.1356363277
415356.2021558798
435867.39743339334
416641.6738673156
455317.27723648725
433942.8087509299
465731.38607201993
436778.05252774595
440955.9935494914
444121.12595247955
429100.9457952854
440958.4471769729
429399.84719195147
456793.71695870336
441205.4293574045
461600.52760191454
427508.0093575809
415168.23044540803
440694.00020015263
438531.90739203966
433395.6939126678
421509.09956372785
441150.2142001149
404872.2397391976
400634.2439965943
425927.97011447384
430547.2599613823
439733.87272902287
417168.39909972413
447304.6958846252
437710.4804955758
423147.20364281966
401830.97128457855
417416.15633836697
457795.75288070913
425926.5969510429
415063.7710945038
460923.59697039874
426219.09021335444
441769.94603753695
433975.0229763577
432076.7492094857
430846.4106365554
465320.5537426541
404730.6227556319
441439.9005574593
441853.1539692778
430299.7741054556
449717.3746120819
426447.2768223124
436060.71835640894
424509.3723043384
418496.5715368185
440397.53951055405
425606.2056493807
459047.0428548127
425710.09570251935
423973.1222174956
434784.3506160717
446456.0391290623
429296.32458893524
427242.3558542715
445025.34525672684
444230.58411618037
422307.13422707806
430097.3299182806
452320.3379411679
432823.1578184096
452557.5157157109
458014.62479989725
420612.8941578914
415918.23574878613
429597.54594531877
452227.7503607245
422477.5094407635
431232.4769176346
434499.7995894658
427414.08323709574
440950.0477818148
439059.1859813819
403959.02328018367
448482.77861453383
453551.30251237785
435972.4189400105
439138.02622059034
433924.05831703753
466863.4505896922
449063.7964310168
438245.53961745865
455161.20960396517
434341.08382493095
426175.92633511976
450831.14431488817
429023.18517394294
429361.4570059286
413567.01833095984
442408.41993745894
415691.755439612
473750.11606981966
420083.54603262676
457244.4940858468
457907.8296198064
418237.7903329154
411417.66838714713
428447.09034275345
443208.96240941045
423201.7818858125
456111.53744667396
441335.4730453481
441096.9566019749
414482.81854492996
448134.7971787006
443562.8127292982
439125.5045360054
433098.2530316613
399113.67671764654
438067.81404353795
413928.9239621238
453247.2692811348
430244.29799401585
417392.50933761836
426136.8866132292
431711.88787950395
448395.34416423517
416170.8812525562
452140.13506226474
419397.8505565597
446720.3370320903
447625.3514352634
445829.66995024803
441161.27996908315
413296.11163842067
416192.1921115831
461474.57880953525
460075.4424631693
402990.04514520895
428602.5055230396
419626.8010786689
438539.99831395736
427471.6531248917
462183.07927142293
423177.54288258986
434363.91218711785
416232.37299537903
441460.1047283293
440463.18102907843
433495.650452854
433656.69208517973
408230.3309570224
438793.40230772767
414227.11915533285
442838.8013658017
457223.8689802516
444598.2330987304
433485.12267588533
437564.3888539388
432348.4521989777
417742.0984045177
416941.411867054
438889.22132396686
430503.93911811546
445560.0188534117
419274.7741940062
444839.49229407497
420826.84935634467
444640.00010104035
445286.2868294915
443806.30946044007
452360.48440837
439843.78995690297
433532.3332683402
448019.23338562716
411748.7669488288
416782.4598945724
403983.0829520336
431786.9765178623
436211.13700930116
449543.8132189845
453822.2728991707
426769.34720167983
439206.9223057323
413994.8600645204
413351.26776218787
439190.1592427297
446587.3308099071
466590.5724908182
420335.7063930569
440297.9477813976
423357.6596900501
430853.2298316498
412893.34320590296
424959.70320278214
399294.9558384671
424802.6259124469
437719.13527166814
462494.0694218223
466660.5655026292
428744.4309881596
435302.7366431196
458818.9501235078
417661.75392726774
438488.50490729784
432546.335158954
417219.63471120596
410175.5541398843
413402.84458556736
426016.8923131971
411822.80816288735
417563.92839990964
418002.11282705807
403510.81504322344
446179.0277446834
438956.5838099108
422220.1318792246
445379.4595433866
423554.97244522825
408550.5427715161
429885.92495306197
432418.8093134477
426440.9544504151
460560.5845914672
441348.73326959746
436354.7518496551
416065.82923584536
429049.2887012734
435192.58755696093
435920.6079786219
442055.009752771
407182.6428853739
416276.5232834449
426859.9772555455
443721.79820074065
408816.2229596996
419138.8598623166
439118.6377313165
423490.30193998537
434174.73280304944
436069.0199029051
424885.54812845006
446234.4360133338
415600.1763663928
432045.2337419904
437645.34542763
420031.4363115792
398993.38163030415
424750.54513294034
442791.6687484185
436550.62483080523
415349.6685815641
423797.5274071124
418292.7115657709
449876.66349219636
426784.84680439055
404662.3539222655
423781.47189509764
436277.8070009143
453772.87036268605
427455.50889215665
453532.8234117209
441773.96891174
431123.5394658911
430958.32726954133
453887.6602279991
448452.45864019124
433563.1501131364
430219.6675888122
428068.9358344776
445042.68736920744
422835.1085104009
438966.52312424476
434303.9401733269
438529.2201278558
424972.337590766
429918.4443220752
437585.95459534833
444929.4343386746
430462.6359180106
450880.0271960339
422784.90492862207
448351.00402847957
426465.107918062
447818.0813696451
442539.814777052
419536.08004107676
433407.159661694
401796.55169624323
422775.9994771029
442665.8585217848
437167.5389481886
442217.2002729497
471441.1635747958
402755.13119808177
433259.58255583886
429527.318754366
415014.35515841946
402492.8534293829
445301.3945053881
428297.65234573896
428808.9003424216
451557.0268475733
423447.265044541
426230.8336336395
424851.02107013034
452120.5340358392
428136.7363838197
421265.1707220826
431157.87034833163
431351.6157075048
435081.63231098535
421126.2030220421
428621.0838807188
398559.49030015175
432774.2765455801
443990.0424912129
415726.87851873436
461025.75157831644
418727.95852737303
438663.66568700003
438614.7417272383
448958.7731506804
432765.4194024232
422308.7833379533
438293.22534600855
426820.7567366534
412679.2029269151
448248.0274309361
434903.30640687485
424460.6801679034
411368.9251091711
423263.142414154
448126.0889988743
425051.17043856427
446362.0624338474
425755.5326693819
446801.3791090966
424346.3778955358
432862.46500437206
443077.2961645139
446397.1289830903
465388.8341776613
414340.8797835973
427774.8469556795
405301.505170258
423981.1302168232
453462.145175596
428942.25859736593
431215.7183213825
431607.41949301946
439206.5288333633
436540.69909514836
447683.37506743585
436693.34305235697
422127.2648859677
447252.30160855915
446941.37128588505
418354.1558122201
426584.16140959214
449108.8731140976
429977.02572175325
435152.88645085564
440609.9389066202
448036.97625393816
411792.4051714334
434506.3466144161
421205.97103930445
413640.9552067386
418386.89160022244
425054.0717241604
441989.4997125665
399572.94271051395
432954.2825524431
435634.3426827725
418213.76372910815
408509.8190353542
414052.43605050124
421402.7785077571
425529.5684414153
416714.21154556336
421918.9305457802
418728.3277712454
